time,open,high,low,close,tick_volume,spread,real_volume
1786458600,4384.09,4398.01,4384.09,4394.18,18379.0,,
1786460400,4394.18,4398.85,4381.99,4386.73,17424.0,,
1786462200,4386.76,4387.05,4369.11,4383.77,22001.0,,
1786464000,4383.84,4384.83,4378.49,4383.02,12744.0,,
1786465800,4383.02,4385.82,4379.3,4383.45,8979.0,,
1786467600,4383.43,4385.72,4378.94,4381.44,11111.0,,
1786469400,4381.45,4381.98,4368.99,4369.15,9099.0,,
1786471200,4369.16,4369.21,4360.32,4361.33,19279.0,,
1786473000,4361.38,4372.78,4361.19,4371.62,10867.0,,
1786474800,4371.65,4372.25,4361.28,4370.46,12423.0,,
1786476600,4370.48,4374.24,4366.36,4370.81,13780.0,,
1786478400,4370.79,4371.15,4367.67,4370.32,3824.0,,
1786480200,4370.32,4370.54,4367.03,4368.01,2174.0,,
1786485600,4371.77,4377.19,4370.34,4376.69,5440.0,,
1786487400,4376.69,4378.53,4367.31,4369.09,6647.0,,
1786489200,4369.21,4374.62,4362.58,4372.84,7789.0,,
1786491000,4372.84,4372.9,4366.65,4371.58,3730.0,,
1786492800,4371.58,4381.18,4366.49,4380.76,10230.0,,
1786494600,4380.76,4383.71,4377.66,4380.55,6966.0,,
1786496400,4380.66,4394.19,4378.36,4390.61,14637.0,,
1786498200,4390.61,4397.51,4385.32,4396.57,12973.0,,
1786500000,4396.57,4404.82,4394.28,4402.25,8905.0,,
1786501800,4402.24,4414.58,4397.69,4411.32,13772.0,,
1786503600,4411.32,4416.01,4404.44,4407.29,12407.0,,
1786505400,4407.29,4408.68,4400.81,4402.29,6636.0,,
1786507200,4402.29,4403.21,4395.41,4399.08,5537.0,,
1786509000,4399.08,4402.32,4395.34,4401.04,5389.0,,
1786510800,4401.04,4404.9,4392.33,4392.65,5802.0,,
1786512600,4392.65,4397.03,4384.03,4391.17,11591.0,,
1786514400,4391.17,4393.14,4385.27,4389.75,9471.0,,
1786516200,4389.76,4406.35,4388.45,4403.5,11222.0,,
1786518000,4403.51,4406.13,4398.23,4402.43,7127.0,,
1786519800,4402.43,4410.06,4401.45,4406.25,5616.0,,
1786521600,4406.25,4410.56,4405.63,4407.04,5832.0,,
1786523400,4407.0,4407.55,4401.76,4401.87,4888.0,,
1786525200,4401.87,4424.32,4401.87,4413.28,12039.0,,
1786527000,4413.28,4417.1,4410.74,4415.87,9687.0,,
1786528800,4415.87,4420.93,4414.64,4419.63,6785.0,,
1786530600,4419.63,4419.84,4407.41,4412.73,8741.0,,
1786532400,4412.73,4416.79,4407.9,4415.1,6462.0,,
1786534200,4415.1,4415.91,4410.24,4412.81,4810.0,,
1786536000,4412.81,4427.6,4404.76,4427.56,11748.0,,
1786537800,4427.56,4438.4,4382.14,4437.41,48083.0,,
1786539600,4437.32,4441.44,4414.68,4418.52,33854.0,,
1786541400,4418.53,4434.11,4408.55,4427.7,50246.0,,
1786543200,4427.69,4439.73,4421.07,4431.61,32755.0,,
1786545000,4431.61,4436.16,4416.38,4422.02,41575.0,,
1786546800,4422.04,4430.1,4414.92,4421.63,29347.0,,
1786548600,4421.6,4425.42,4411.11,4421.03,19271.0,,
1786550400,4421.03,4426.52,4416.76,4423.26,18000.0,,
1786552200,4423.22,4423.94,4396.71,4401.71,26432.0,,
1786554000,4401.71,4409.9,4400.06,4406.56,21149.0,,
1786555800,4406.57,4411.53,4399.08,4399.43,14680.0,,
1786557600,4399.44,4411.19,4396.31,4408.53,11489.0,,
1786559400,4408.5,4417.89,4407.99,4413.08,11559.0,,
1786561200,4413.08,4418.39,4412.88,4416.67,10680.0,,
1786563000,4416.67,4416.73,4408.31,4413.98,14557.0,,
1786564800,4413.96,4414.24,4406.69,4407.85,3710.0,,
1786566600,4407.87,4408.83,4406.56,4408.42,2252.0,,
1786572000,4410.9,4411.6,4398.32,4399.42,3711.0,,
1786573800,4399.42,4403.05,4398.78,4401.69,2323.0,,
1786575600,4401.7,4409.81,4401.64,4408.35,2377.0,,
1786577400,4408.35,4414.5,4407.37,4414.4,2482.0,,
1786579200,4414.4,4437.63,4412.93,4428.43,12308.0,,
1786581000,4428.43,4449.85,4424.08,4427.8,16992.0,,
1786582800,4427.77,4435.34,4419.09,4419.35,21305.0,,
1786584600,4419.35,4430.22,4406.25,4408.49,15509.0,,
1786586400,4408.48,4414.14,4405.44,4406.57,10419.0,,
1786588200,4406.57,4410.76,4399.03,4407.21,14461.0,,
1786590000,4407.2,4412.3,4404.19,4409.24,11875.0,,
1786591800,4409.24,4410.52,4398.7,4400.26,6961.0,,
1786593600,4400.25,4400.43,4391.73,4398.28,11219.0,,
1786595400,4398.28,4399.65,4395.17,4397.73,8293.0,,
1786597200,4397.77,4407.31,4393.16,4406.47,12032.0,,
1786599000,4406.47,4407.31,4380.61,4382.99,21909.0,,
1786600800,4382.95,4385.61,4374.27,4376.06,15616.0,,
1786602600,4376.06,4381.68,4368.93,4380.99,14233.0,,
1786604400,4380.94,4381.72,4373.83,4376.45,12670.0,,
1786606200,4376.45,4378.79,4369.29,4370.0,11254.0,,
1786608000,4369.96,4373.52,4364.07,4372.81,14010.0,,
1786609800,4372.81,4379.38,4371.94,4375.92,9209.0,,
1786611600,4375.93,4382.36,4372.52,4379.98,10120.0,,
1786613400,4379.98,4384.87,4378.55,4384.58,6956.0,,
1786615200,4384.58,4387.68,4381.43,4387.18,5760.0,,
1786617000,4387.18,4393.84,4384.66,4392.23,4917.0,,
1786618800,4392.23,4396.67,4388.11,4388.11,6513.0,,
1786620600,4388.1,4389.87,4382.89,4387.72,8801.0,,
1786622400,4387.75,4392.99,4384.19,4391.11,13380.0,,
