time,open,high,low,close,tick_volume,spread,real_volume
1786556700,4402.04,4405.59,4399.08,4399.43,6743.0,,
1786557600,4399.44,4406.55,4396.31,4405.92,6109.0,,
1786558500,4405.87,4411.19,4404.61,4408.53,5380.0,,
1786559400,4408.5,4413.65,4407.99,4413.61,5999.0,,
1786560300,4413.61,4417.89,4412.84,4413.08,5560.0,,
1786561200,4413.08,4418.39,4412.88,4416.41,5616.0,,
1786562100,4416.41,4417.98,4415.71,4416.67,5064.0,,
1786563000,4416.67,4416.73,4411.34,4413.26,6323.0,,
1786563900,4413.27,4414.14,4408.31,4413.98,8234.0,,
1786564800,4413.96,4414.24,4408.81,4409.05,1961.0,,
1786565700,4409.05,4409.93,4406.69,4407.85,1749.0,,
1786566600,4407.87,4408.76,4406.82,4407.88,1302.0,,
1786567500,4407.88,4408.83,4406.56,4408.42,950.0,,
1786572000,4410.9,4411.6,4402.52,4403.2,2328.0,,
1786572900,4403.2,4403.24,4398.32,4399.42,1383.0,,
1786573800,4399.42,4401.94,4398.78,4400.12,1501.0,,
1786574700,4400.12,4403.05,4399.9,4401.69,822.0,,
1786575600,4401.7,4405.94,4401.64,4405.69,1234.0,,
1786576500,4405.7,4409.81,4405.67,4408.35,1143.0,,
1786577400,4408.35,4410.42,4407.37,4408.57,864.0,,
1786578300,4408.57,4414.5,4408.0,4414.4,1618.0,,
1786579200,4414.4,4422.6,4412.93,4419.23,5820.0,,
1786580100,4419.23,4437.63,4419.23,4428.43,6488.0,,
1786581000,4428.43,4449.85,4424.48,4440.18,8553.0,,
1786581900,4440.18,4440.24,4424.08,4427.8,8439.0,,
1786582800,4427.77,4435.34,4422.77,4430.11,14028.0,,
1786583700,4430.11,4435.31,4419.09,4419.35,7277.0,,
1786584600,4419.35,4430.22,4417.81,4419.24,7530.0,,
1786585500,4419.24,4419.28,4406.25,4408.49,7979.0,,
1786586400,4408.48,4414.14,4405.44,4410.79,6756.0,,
1786587300,4410.79,4412.46,4405.91,4406.57,3663.0,,
1786588200,4406.57,4410.42,4399.03,4410.42,9059.0,,
1786589100,4410.42,4410.76,4405.59,4407.21,5402.0,,
1786590000,4407.2,4412.3,4404.19,4407.11,6330.0,,
1786590900,4407.11,4410.28,4405.69,4409.24,5545.0,,
1786591800,4409.24,4410.52,4405.45,4405.94,3136.0,,
1786592700,4405.94,4407.67,4398.7,4400.26,3825.0,,
