time,open,high,low,close,tick_volume,spread,real_volume
1523907000,1348.8,1349.19,1347.7,1347.97,7443,4,0
1523908800,1347.98,1348.22,1347.28,1347.58,6144,4,0
1523910600,1347.59,1348.0,1347.07,1347.49,4647,4,0
1523912400,1347.54,1348.09,1347.46,1347.79,4330,4,0
1523914200,1347.78,1347.94,1346.25,1346.6,4292,4,0
1523916000,1346.6,1346.8,1345.47,1345.98,5046,6,0
1523917800,1346.01,1346.37,1345.73,1346.1,4026,6,0
1523919600,1346.08,1346.27,1345.61,1346.0,1585,6,0
1523921400,1345.98,1345.98,1345.39,1345.82,1940,6,0
1523926800,1345.98,1347.54,1345.6,1347.1,2008,8,0
1523928600,1347.11,1347.2,1346.14,1346.7,1398,7,0
1523930400,1346.7,1347.37,1346.0,1347.1,1285,8,0
1523932200,1347.09,1348.52,1347.0,1348.1,3212,6,0
1523934000,1348.1,1348.64,1347.49,1348.43,3784,6,0
1523935800,1348.41,1348.97,1347.79,1348.32,3182,6,0
1523937600,1348.32,1349.42,1348.26,1348.73,4096,6,0
1523939400,1348.73,1348.82,1346.87,1347.49,3666,6,0
1523941200,1347.52,1347.75,1346.62,1347.61,4075,6,0
1523943000,1347.62,1347.82,1345.99,1346.16,3444,6,0
1523944800,1346.15,1346.5,1344.92,1345.65,4872,6,0
1523946600,1345.66,1345.69,1343.8,1345.06,3854,6,0
1523948400,1345.06,1345.6,1344.67,1345.41,2321,6,0
1523950200,1345.4,1345.5,1344.68,1344.77,2029,6,0
1523952000,1344.76,1345.27,1344.51,1344.62,2433,6,0
1523953800,1344.62,1346.38,1343.99,1346.06,4504,5,0
1523955600,1346.05,1347.53,1345.17,1346.84,7107,4,0
1523957400,1346.84,1348.91,1346.84,1348.48,6928,4,0
1523959200,1348.45,1348.82,1345.93,1346.16,7970,4,0
1523961000,1346.15,1346.44,1341.34,1342.94,9609,4,0
1523962800,1343.0,1343.13,1341.87,1341.9,6477,4,0
1523964600,1341.91,1343.22,1340.68,1342.44,7183,4,0
1523966400,1342.43,1343.6,1342.09,1343.35,4531,4,0
1523968200,1343.34,1343.43,1341.78,1342.22,4722,4,0
1523970000,1342.23,1343.07,1342.09,1342.52,4508,4,0
1523971800,1342.51,1343.97,1341.82,1342.8,5744,4,0
1523973600,1342.76,1343.19,1341.04,1342.84,5425,4,0
1523975400,1342.84,1343.32,1342.06,1342.12,4557,4,0
1523977200,1342.13,1343.53,1341.43,1342.71,7241,4,0
1523979000,1342.56,1342.67,1337.7,1338.88,11541,4,0
1523980800,1338.87,1341.28,1338.32,1339.89,10777,4,0
1523982600,1339.88,1343.32,1339.67,1342.23,12529,4,0
1523984400,1342.23,1344.19,1340.44,1341.19,13193,4,0
1523986200,1341.19,1343.9,1340.99,1343.09,11344,4,0
1523988000,1343.04,1344.86,1342.83,1343.96,10210,4,0
1523989800,1343.95,1344.69,1343.3,1344.51,7746,4,0
1523991600,1344.49,1345.06,1343.78,1344.63,7218,4,0
1523993400,1344.61,1347.01,1344.5,1346.83,7822,4,0
1523995200,1346.82,1347.39,1345.97,1346.76,8186,4,0
1523997000,1346.77,1346.82,1345.79,1346.32,4644,4,0
1523998800,1346.34,1347.19,1345.98,1346.99,5388,4,0
1524000600,1346.97,1347.46,1346.17,1346.5,5156,4,0
1524002400,1346.51,1347.36,1346.29,1347.27,4935,6,0
1524004200,1347.29,1347.76,1346.48,1347.33,4955,6,0
1524006000,1347.31,1347.56,1347.1,1347.42,2089,6,0
1524007800,1347.42,1347.59,1347.15,1347.24,2045,6,0
1524013200,1347.35,1347.63,1346.51,1346.62,2307,6,0
1524015000,1346.58,1346.86,1346.43,1346.65,1212,6,0
1524016800,1346.66,1346.95,1346.17,1346.33,1477,6,0
1524018600,1346.32,1346.58,1345.75,1346.31,2087,6,0
1524020400,1346.32,1346.89,1345.3,1345.92,4603,6,0
1524022200,1345.93,1346.0,1344.69,1345.11,4509,6,0
1524024000,1345.11,1345.3,1344.18,1344.69,4979,6,0
1524025800,1344.69,1344.83,1343.6,1343.94,4863,6,0
1524027600,1343.94,1344.76,1343.75,1344.53,3404,6,0
1524029400,1344.53,1344.71,1344.07,1344.16,2287,6,0
1524031200,1344.17,1344.32,1343.35,1344.04,2581,6,0
1524033000,1343.98,1344.79,1343.81,1344.76,3013,6,0
1524034800,1344.72,1344.81,1343.98,1344.23,1823,6,0
1524036600,1344.23,1344.23,1342.9,1343.51,2968,6,0
1524038400,1343.5,1343.74,1342.48,1343.12,3011,6,0
1524040200,1343.13,1343.29,1342.31,1343.27,3403,5,0
1524042000,1343.26,1346.0,1343.02,1345.56,8909,4,0
1524043800,1345.56,1345.8,1344.41,1345.52,6769,4,0
1524045600,1345.45,1345.56,1342.84,1343.89,8545,4,0
1524047400,1343.9,1346.45,1343.89,1346.12,7136,4,0
1524049200,1346.11,1346.88,1345.47,1346.03,6751,4,0
1524051000,1346.03,1346.21,1343.91,1344.37,8464,4,0
1524052800,1344.37,1346.07,1343.45,1345.65,7935,4,0
1524054600,1345.66,1347.27,1345.14,1345.23,7085,4,0
1524056400,1345.16,1346.82,1345.09,1346.09,5113,4,0
1524058200,1346.09,1349.87,1345.91,1349.17,9263,4,0
1524060000,1349.15,1350.74,1348.29,1350.04,8913,4,0
1524061800,1350.05,1351.04,1349.51,1350.13,6627,4,0
1524063600,1350.08,1353.61,1349.84,1352.73,10008,4,0
1524065400,1352.72,1353.43,1351.49,1353.18,8160,4,0
1524067200,1353.18,1354.09,1351.29,1353.51,10565,4,0
1524069000,1353.51,1355.7,1348.22,1351.99,16981,4,0
1524070800,1352.08,1354.14,1350.82,1353.19,14907,4,0
1524072600,1353.21,1354.19,1349.2,1350.74,13918,4,0
1524074400,1350.75,1352.0,1350.36,1351.16,10736,4,0
1524076200,1351.17,1351.68,1350.74,1350.97,8243,4,0
1524078000,1350.98,1351.4,1349.83,1351.31,7616,4,0
1524079800,1351.29,1352.36,1350.85,1351.86,7275,4,0
1524081600,1351.85,1352.03,1350.0,1350.59,6679,4,0
1524083400,1350.58,1350.86,1349.64,1350.62,5644,4,0
1524085200,1350.59,1351.35,1350.38,1350.84,4212,4,0
1524087000,1350.85,1350.96,1349.67,1349.8,4520,4,0
1524088800,1349.82,1349.94,1347.53,1348.89,6567,6,0
1524090600,1348.89,1348.89,1348.01,1348.51,4288,6,0
1524092400,1348.52,1349.44,1348.5,1349.35,2176,6,0
1524094200,1349.35,1349.53,1349.23,1349.3,1377,6,0
1524099600,1349.23,1350.07,1349.07,1349.93,1097,6,0
1524101400,1349.96,1351.49,1349.92,1351.04,1804,6,0
1524103200,1351.04,1351.32,1350.94,1351.32,1436,6,0
1524105000,1351.33,1351.47,1350.23,1350.59,2653,6,0
1524106800,1350.59,1351.23,1350.03,1350.8,3510,6,0
1524108600,1350.76,1350.79,1348.34,1349.12,4320,6,0
1524110400,1349.12,1349.92,1348.24,1348.27,4305,6,0
1524112200,1348.28,1348.91,1348.03,1348.84,5588,6,0
1524114000,1348.83,1350.14,1348.38,1349.48,3468,6,0
1524115800,1349.46,1351.42,1348.93,1351.34,5014,6,0
1524117600,1351.4,1353.06,1351.21,1352.38,6344,6,0
1524119400,1352.37,1352.69,1351.92,1351.99,2328,6,0
1524121200,1351.99,1352.69,1351.71,1352.3,2592,6,0
1524123000,1352.27,1352.46,1351.3,1351.67,2238,6,0
1524124800,1351.68,1351.97,1350.82,1351.86,2603,6,0
1524126600,1351.85,1352.41,1351.52,1351.74,4348,4,0
1524128400,1351.74,1352.39,1351.29,1352.13,6573,4,0
1524130200,1352.14,1353.99,1352.11,1353.64,8122,4,0
1524132000,1353.64,1354.71,1352.64,1353.97,9009,4,0
1524133800,1353.96,1354.48,1352.61,1352.97,7658,4,0
1524135600,1352.97,1353.17,1351.33,1352.25,7888,4,0
1524137400,1352.25,1352.51,1351.0,1352.37,7631,4,0
1524139200,1352.36,1352.54,1344.86,1348.5,7954,4,0
1524141000,1348.5,1348.78,1347.29,1348.69,7344,4,0
1524142800,1348.69,1348.73,1345.78,1347.62,8320,4,0
1524144600,1347.63,1348.47,1347.36,1347.69,6513,4,0
1524146400,1347.7,1349.4,1346.93,1349.27,7157,4,0
1524148200,1349.27,1350.76,1349.15,1350.64,7613,4,0
1524150000,1350.64,1350.73,1346.29,1349.38,10304,4,0
1524151800,1349.64,1350.66,1347.28,1347.93,13606,4,0
1524153600,1347.93,1349.11,1346.27,1348.01,12791,4,0
1524155400,1347.99,1348.94,1346.49,1348.27,14238,4,0
1524157200,1348.26,1349.04,1347.61,1348.4,11111,4,0
1524159000,1348.39,1348.52,1345.68,1346.04,12392,4,0
1524160800,1346.05,1346.29,1343.34,1344.11,13409,4,0
1524162600,1344.11,1344.44,1340.96,1342.61,13191,4,0
1524164400,1342.6,1346.88,1342.2,1344.7,11184,4,0
1524166200,1344.76,1347.01,1343.93,1346.49,8230,4,0
1524168000,1346.45,1346.85,1345.55,1346.17,9346,4,0
1524169800,1346.18,1347.0,1345.69,1346.47,7446,4,0
1524171600,1346.48,1346.49,1345.07,1345.84,5492,4,0
1524173400,1345.83,1346.1,1344.14,1344.82,5662,4,0
1524175200,1344.83,1345.84,1344.54,1345.15,4418,6,0
1524177000,1345.11,1346.68,1344.43,1345.9,6812,6,0
1524178800,1345.89,1346.23,1345.43,1346.04,1706,6,0
1524180600,1346.12,1346.46,1345.46,1345.46,1662,6,0
1524186000,1345.52,1346.31,1344.88,1345.17,1561,8,0
1524187800,1345.16,1346.12,1345.05,1345.65,1283,6,0
1524189600,1345.65,1346.2,1345.29,1345.51,996,6,0
1524191400,1345.47,1345.72,1344.42,1344.48,1848,6,0
1524193200,1344.47,1344.51,1343.43,1344.34,3869,6,0
1524195000,1344.35,1345.15,1343.49,1344.85,4450,6,0
1524196800,1344.87,1345.75,1342.21,1342.23,5575,3,0
1524198600,1342.25,1343.08,1341.68,1342.54,6475,3,0
1524200400,1342.54,1343.46,1342.35,1343.24,3948,3,0
1524202200,1343.24,1343.27,1341.91,1342.04,3226,3,0
1524204000,1342.04,1342.93,1341.88,1342.85,2957,3,0
1524205800,1342.85,1343.62,1342.73,1343.16,2220,3,0
1524207600,1343.17,1343.25,1341.99,1342.32,2603,3,0
1524209400,1342.32,1342.47,1342.11,1342.34,1947,3,0
1524211200,1342.38,1342.57,1341.31,1342.41,3682,3,0
1524213000,1342.41,1343.2,1342.29,1343.03,3349,3,0
1524214800,1343.01,1344.27,1341.82,1343.66,7100,4,0
1524216600,1343.65,1344.51,1343.34,1343.46,6526,4,0
1524218400,1343.45,1344.19,1341.58,1342.22,5793,4,0
1524220200,1342.22,1342.34,1340.47,1341.23,9469,4,0
1524222000,1341.23,1342.76,1340.65,1342.55,7086,4,0
1524223800,1342.52,1342.78,1341.29,1341.49,5277,4,0
1524225600,1341.49,1341.7,1339.87,1340.1,6600,4,0
1524227400,1340.11,1340.66,1339.35,1340.66,6305,4,0
1524229200,1340.65,1341.22,1340.15,1341.22,4910,4,0
1524231000,1341.22,1341.53,1340.16,1340.8,4204,4,0
1524232800,1340.8,1342.44,1340.48,1342.35,5997,4,0
1524234600,1342.33,1342.33,1340.06,1340.52,5726,4,0
1524236400,1340.53,1344.27,1340.42,1342.61,8930,4,0
1524238200,1342.61,1343.15,1339.36,1339.4,10209,4,0
1524240000,1339.39,1340.7,1336.18,1336.29,12201,4,0
1524241800,1336.3,1337.78,1335.96,1336.69,10973,4,0
1524243600,1336.69,1337.52,1335.05,1335.35,11472,4,0
1524245400,1335.35,1337.64,1334.99,1337.59,13601,4,0
1524247200,1337.59,1339.03,1337.3,1338.99,13612,4,0
1524249000,1339.05,1339.31,1337.33,1338.22,8672,4,0
1524250800,1338.22,1338.85,1337.08,1337.41,7309,4,0
1524252600,1337.41,1338.37,1336.44,1337.78,8742,4,0
1524254400,1337.82,1337.97,1335.99,1336.43,6976,4,0
1524256200,1336.43,1337.55,1336.43,1337.03,3731,4,0
1524258000,1337.04,1337.36,1336.15,1336.34,3822,4,0
1524259800,1336.35,1336.54,1335.4,1335.57,4100,3,0
1524261600,1335.56,1335.88,1335.16,1335.74,4897,3,0
1524263400,1335.74,1336.3,1335.48,1335.61,4420,3,0
1524265200,1335.61,1336.37,1335.41,1336.22,1614,3,0
1524267000,1336.23,1336.23,1335.31,1335.49,2290,4,0
1524445200,1334.25,1335.47,1331.62,1333.9,2997,3,0
1524447000,1333.92,1334.05,1332.11,1333.02,2234,3,0
1524448800,1333.04,1334.74,1332.65,1334.23,2066,3,0
1524450600,1334.23,1334.23,1332.7,1332.94,2663,3,0
1524452400,1332.94,1333.97,1332.36,1333.8,4882,3,0
1524454200,1333.8,1334.16,1332.92,1333.42,3915,3,0
1524456000,1333.41,1333.71,1332.36,1332.77,4687,3,0
1524457800,1332.74,1334.57,1332.53,1334.56,4385,3,0
1524459600,1334.56,1334.87,1333.56,1334.42,4457,3,0
1524461400,1334.38,1334.42,1333.4,1333.54,2853,3,0
1524463200,1333.55,1334.01,1333.08,1333.54,2705,3,0
1524465000,1333.53,1334.3,1333.34,1334.26,1777,3,0
1524466800,1334.26,1334.39,1333.78,1334.19,1973,3,0
1524468600,1334.2,1334.23,1333.8,1334.03,1637,4,0
1524470400,1334.1,1334.71,1334.03,1334.67,2475,3,0
1524472200,1334.68,1335.1,1333.77,1334.52,3817,2,0
1524474000,1334.46,1334.56,1333.6,1333.81,4561,2,0
1524475800,1333.8,1335.51,1333.22,1334.49,6360,2,0
1524477600,1334.43,1335.0,1331.69,1332.35,8781,2,0
1524479400,1332.34,1332.95,1331.34,1331.92,7821,2,0
1524481200,1331.95,1332.25,1330.68,1331.2,8694,2,0
1524483000,1331.17,1331.39,1329.03,1329.12,7282,2,0
1524484800,1329.1,1329.53,1327.24,1328.21,6589,2,0
1524486600,1328.28,1328.59,1327.15,1328.46,5810,2,0
1524488400,1328.47,1329.07,1327.58,1328.92,5094,2,0
1524490200,1328.9,1329.24,1328.27,1328.47,5036,2,0
1524492000,1328.48,1328.64,1327.76,1327.86,4887,2,0
1524493800,1327.85,1328.98,1326.77,1328.68,4683,2,0
1524495600,1328.58,1328.76,1324.99,1325.32,9855,2,0
1524497400,1325.26,1326.43,1323.94,1325.75,9869,2,0
1524499200,1325.71,1326.65,1324.84,1324.95,7298,2,0
1524501000,1324.94,1326.55,1323.48,1324.58,11226,2,0
1524502800,1324.58,1324.76,1322.26,1323.26,10857,2,0
1524504600,1323.21,1324.84,1322.69,1323.8,9971,2,0
1524506400,1323.82,1324.93,1323.12,1323.58,9125,2,0
1524508200,1323.58,1324.03,1322.36,1322.67,7983,2,0
1524510000,1322.69,1324.35,1322.68,1323.68,6400,2,0
1524511800,1323.68,1323.95,1323.19,1323.43,6126,2,0
1524513600,1323.43,1323.49,1322.15,1323.22,5930,2,0
1524515400,1323.28,1323.52,1322.88,1323.37,3823,2,0
1524517200,1323.36,1324.61,1323.35,1324.29,5743,2,0
1524519000,1324.28,1325.44,1323.98,1324.42,6253,2,0
1524520800,1324.41,1324.86,1323.16,1323.46,5074,3,0
1524522600,1323.47,1325.03,1323.4,1324.7,4167,3,0
1524524400,1324.7,1324.93,1324.07,1324.37,1597,3,0
1524526200,1324.35,1325.01,1323.97,1324.74,1802,3,0
1524531600,1324.51,1325.03,1324.34,1324.9,1373,5,0
1524533400,1324.91,1324.99,1324.44,1324.64,1031,4,0
1524535200,1324.65,1324.8,1324.17,1324.27,1178,3,0
1524537000,1324.29,1325.37,1323.88,1324.59,2500,3,0
1524538800,1324.59,1325.81,1324.15,1325.39,4239,3,0
1524540600,1325.37,1326.74,1325.2,1326.07,3603,3,0
1524542400,1326.09,1326.26,1322.11,1323.83,7934,3,0
1524544200,1323.84,1327.02,1323.31,1326.3,7906,3,0
1524546000,1326.3,1328.13,1325.98,1327.2,5655,3,0
1524547800,1327.21,1328.12,1326.78,1327.06,3956,3,0
1524549600,1327.06,1327.51,1326.38,1326.68,2735,3,0
1524551400,1326.68,1327.26,1326.32,1326.68,2441,3,0
1524553200,1326.67,1326.76,1326.09,1326.35,1478,3,0
1524555000,1326.37,1326.64,1326.19,1326.59,1420,3,0
1524556800,1326.58,1327.51,1326.58,1327.5,2404,3,0
1524558600,1327.49,1327.79,1326.7,1326.97,3099,3,0
1524560400,1326.97,1328.57,1326.2,1327.91,7146,2,0
1524562200,1327.91,1327.99,1324.75,1324.98,6670,2,0
1524564000,1324.99,1327.15,1324.53,1326.26,8624,2,0
1524565800,1326.25,1326.27,1324.58,1325.6,6019,2,0
1524567600,1325.58,1326.15,1324.95,1325.62,5671,2,0
1524569400,1325.63,1327.87,1325.6,1327.65,6037,2,0
1524571200,1327.67,1328.01,1327.07,1327.25,5216,2,0
1524573000,1327.24,1327.34,1326.49,1327.0,3692,2,0
1524574800,1327.03,1327.88,1326.88,1327.01,4339,2,0
1524576600,1327.01,1327.33,1325.7,1326.08,4596,2,0
1524578400,1326.06,1326.53,1325.2,1326.38,5403,2,0
1524580200,1326.37,1326.81,1325.69,1326.7,4046,2,0
